 # material = aluminum                
 # eff mass density (g/cc) =    2.70000000000000     
 # Zbar =    4.35322408794477     
#  All densities are *4*pi*r^2
#            r(a_B)                    ne_pa                     ne_scr                    ne_ion                   ne_full                   ne_ext 
        0.10702917088E-001        0.15175416698E+001        0.26510697187E-002        0.15148906001E+001        0.15175661767E+001        0.24506869273E-004
        0.10800883781E-001        0.15415266121E+001        0.26928771397E-002        0.15388337349E+001        0.15415515696E+001        0.24957560363E-004
        0.10899296793E-001        0.15657431998E+001        0.27350856696E-002        0.15630081141E+001        0.15657686142E+001        0.25414439391E-004
        0.10998156122E-001        0.15901916643E+001        0.27776956423E-002        0.15874139686E+001        0.15902175418E+001        0.25877562741E-004
        0.11097461768E-001        0.16148722137E+001        0.28207073508E-002        0.16120515063E+001        0.16148985607E+001        0.26346987052E-004
        0.11197213732E-001        0.16397850330E+001        0.28641210472E-002        0.16369209119E+001        0.16398118557E+001        0.26822769221E-004
        0.11297412013E-001        0.16649302838E+001        0.29079369425E-002        0.16620223468E+001        0.16649575887E+001        0.27304966399E-004
        0.11398056612E-001        0.16903081044E+001        0.29521552064E-002        0.16873559492E+001        0.16903358980E+001        0.27793635991E-004
        0.11499147528E-001        0.17159186095E+001        0.29967759676E-002        0.17129218335E+001        0.17159468983E+001        0.28288835661E-004
        0.11600684762E-001        0.17417618903E+001        0.30417993128E-002        0.17387200910E+001        0.17417906809E+001        0.28790623327E-004
        0.11702668314E-001        0.17678380142E+001        0.30872252875E-002        0.17647507889E+001        0.17678673133E+001        0.29299057164E-004
        0.11805098183E-001        0.17941470250E+001        0.31330538954E-002        0.17910139711E+001        0.17941768392E+001        0.29814195601E-004
        0.11907974369E-001        0.18206889426E+001        0.31792850984E-002        0.18175096575E+001        0.18207192787E+001        0.30336097324E-004
        0.12011296873E-001        0.18474637629E+001        0.32259188163E-002        0.18442378441E+001        0.18474946277E+001        0.30864821275E-004
        0.12115065695E-001        0.18744714580E+001        0.32729549271E-002        0.18711985031E+001        0.18745028585E+001        0.31400426651E-004
        0.12219280833E-001        0.19017119760E+001        0.33203932666E-002        0.18983915827E+001        0.19017439189E+001        0.31942972905E-004
        0.12323942290E-001        0.19291852405E+001        0.33682336284E-002        0.19258170069E+001        0.19292177330E+001        0.32492519746E-004
        0.12429050064E-001        0.19568911515E+001        0.34164757639E-002        0.19534746757E+001        0.19569242006E+001        0.33049127139E-004
        0.12534604155E-001        0.19848295843E+001        0.34651193821E-002        0.19813644649E+001        0.19848631972E+001        0.33612855304E-004
        0.12640604564E-001        0.20130003903E+001        0.35141641497E-002        0.20094862261E+001        0.20130345740E+001        0.34183764717E-004
        0.12747051291E-001        0.20414033962E+001        0.35636096908E-002        0.20378397865E+001        0.20414381581E+001        0.34761916111E-004
        0.12853944335E-001        0.20700384047E+001        0.36134555873E-002        0.20664249492E+001        0.20700737521E+001        0.35347370473E-004
        0.12961283697E-001        0.20989051939E+001        0.36637013782E-002        0.20952414925E+001        0.20989411341E+001        0.35940189046E-004
        0.13069069376E-001        0.21280035174E+001        0.37143465601E-002        0.21242891709E+001        0.21280400579E+001        0.36540433332E-004
        0.13177301372E-001        0.21573331044E+001        0.37653905872E-002        0.21535677139E+001        0.21573702526E+001        0.37148165083E-004
        0.13285979686E-001        0.21868936596E+001        0.38168328707E-002        0.21830768268E+001        0.21869314231E+001        0.37763446313E-004
        0.13395104318E-001        0.22166848631E+001        0.38686727795E-002        0.22128161903E+001        0.22167232494E+001        0.38386339287E-004
        0.13504675267E-001        0.22467063703E+001        0.39209096397E-002        0.22427854607E+001        0.22467453872E+001        0.39016906528E-004
        0.13614692534E-001        0.22769578123E+001        0.39735427348E-002        0.22729842695E+001        0.22769974675E+001        0.39655210814E-004
        0.13725156118E-001        0.23074387952E+001        0.40265713056E-002        0.23034122239E+001        0.23074790965E+001        0.40301315181E-004
        0.13836066019E-001        0.23381489008E+001        0.40799945505E-002        0.23340689063E+001        0.23381898561E+001        0.40955282917E-004
        0.13947422239E-001        0.23690876862E+001        0.41338116251E-002        0.23649538745E+001        0.23691293033E+001        0.41617177569E-004
        0.14059224775E-001        0.24002546835E+001        0.41880216425E-002        0.23960666619E+001        0.24002969706E+001        0.42287062938E-004
        0.14171473629E-001        0.24316494006E+001        0.42426236732E-002        0.24274067770E+001        0.24316923656E+001        0.42965003082E-004
        0.14284168801E-001        0.24632713205E+001        0.42976167453E-002        0.24589737037E+001        0.24633149715E+001        0.43651062314E-004
        0.14397310290E-001        0.24951199015E+001        0.43529998446E-002        0.24907669016E+001        0.24951642468E+001        0.44345305204E-004
        0.14510898097E-001        0.25271945773E+001        0.44087719141E-002        0.25227858053E+001        0.25272396251E+001        0.45047796576E-004
        0.14624932221E-001        0.25594947569E+001        0.44649318549E-002        0.25550298251E+001        0.25595405155E+001        0.45758601511E-004
        0.14739412663E-001        0.25920198249E+001        0.45214785256E-002        0.25874983463E+001        0.25920663027E+001        0.46477785346E-004
        0.14854339422E-001        0.26247691409E+001        0.45784107427E-002        0.26201907301E+001        0.26248163463E+001        0.47205413672E-004
        0.14969712499E-001        0.26577420401E+001        0.46357272806E-002        0.26531063128E+001        0.26577899816E+001        0.47941552340E-004
        0.15085531893E-001        0.26909378330E+001        0.46934268717E-002        0.26862444062E+001        0.26909865193E+001        0.48686267451E-004
        0.15201797605E-001        0.27243558059E+001        0.47515082065E-002        0.27196042977E+001        0.27244052455E+001        0.49439625367E-004
        0.15318509634E-001        0.27579952200E+001        0.48099699336E-002        0.27531852500E+001        0.27580454217E+001        0.50201692703E-004
        0.15435667981E-001        0.27918553124E+001        0.48688106601E-002        0.27869865017E+001        0.27919062849E+001        0.50972536331E-004
        0.15553272645E-001        0.28259352956E+001        0.49280289514E-002        0.28210072666E+001        0.28259870478E+001        0.51752223378E-004
        0.15671323627E-001        0.28602343577E+001        0.49876233314E-002        0.28552467343E+001        0.28602868985E+001        0.52540821228E-004
        0.15789820927E-001        0.28947516623E+001        0.50475922827E-002        0.28897040700E+001        0.28948050007E+001        0.53338397519E-004
        0.15908764543E-001        0.29294863489E+001        0.51079342468E-002        0.29243784147E+001        0.29295404939E+001        0.54145020146E-004
        0.16028154478E-001        0.29644375325E+001        0.51686476242E-002        0.29592688849E+001        0.29644924933E+001        0.54960757261E-004
        0.16147990730E-001        0.29996043039E+001        0.52297307743E-002        0.29943745731E+001        0.29996600896E+001        0.55785677270E-004
        0.16268273299E-001        0.30349857298E+001        0.52911820160E-002        0.30296945478E+001        0.30350423496E+001        0.56619848835E-004
        0.16389002186E-001        0.30705808526E+001        0.53529996276E-002        0.30652278529E+001        0.30706383159E+001        0.57463340876E-004
        0.16510177390E-001        0.31063886907E+001        0.54151818468E-002        0.31009735089E+001        0.31064470070E+001        0.58316222565E-004
        0.16631798912E-001        0.31424082387E+001        0.54777268714E-002        0.31369305119E+001        0.31424674173E+001        0.59178563334E-004
        0.16753866752E-001        0.31786384670E+001        0.55406328590E-002        0.31730978341E+001        0.31786985174E+001        0.60050432868E-004
        0.16876380909E-001        0.32150783222E+001        0.56038979273E-002        0.32094744243E+001        0.32151392541E+001        0.60931901109E-004
        0.16999341383E-001        0.32517267272E+001        0.56675201546E-002        0.32460592070E+001        0.32517885502E+001        0.61823038254E-004
        0.17122748175E-001        0.32885825811E+001        0.57314975796E-002        0.32828510835E+001        0.32886453050E+001        0.62723914758E-004
        0.17246601284E-001        0.33256447593E+001        0.57958282018E-002        0.33198489311E+001        0.33257083939E+001        0.63634601330E-004
        0.17370900711E-001        0.33629121140E+001        0.58605099818E-002        0.33570516040E+001        0.33629766691E+001        0.64555168934E-004
        0.17495646456E-001        0.34003834734E+001        0.59255408414E-002        0.33944579326E+001        0.34004489591E+001        0.65485688793E-004
        0.17620838518E-001        0.34380576428E+001        0.59909186639E-002        0.34320667242E+001        0.34381240690E+001        0.66426232383E-004
        0.17746476898E-001        0.34759334040E+001        0.60566412941E-002        0.34698767627E+001        0.34760007809E+001        0.67376871438E-004
        0.17872561595E-001        0.35140095157E+001        0.61227065390E-002        0.35078868092E+001        0.35140778534E+001        0.68337677945E-004
        0.17999092609E-001        0.35522847134E+001        0.61891121678E-002        0.35460956013E+001        0.35523540222E+001        0.69308724150E-004
        0.18126069941E-001        0.35907577098E+001        0.62558559119E-002        0.35845018539E+001        0.35908279999E+001        0.70290082554E-004
        0.18253493591E-001        0.36294271946E+001        0.63229354658E-002        0.36231042592E+001        0.36294984764E+001        0.71281825913E-004
        0.18381363558E-001        0.36682918348E+001        0.63903484868E-002        0.36619014863E+001        0.36683641188E+001        0.72284027239E-004
