Model replicates Starrett & Saumon 2014 'A simple method for determining the ionic structure of warm dense matter'
# Convergence: Err(φ)=5.791e-11, Err(n_e)=4.657e-13, Err(IET)=9.989e-13, Q_net=-6.032e-11
# {"name":"CS2014_Al", "Z":13, "Zstar":3.5103295199303637, "A":26.981539,  "μ[AU]": 2.9427641339e-02, "Te[AU]": 3.675e-01, "Ti[AU]": 3.675e-02, "rs[AU]": 2.990e+00 }
   r[AU]           ne_full[AU]     n_ion[AU]       ne_ext[AU]      ne_PA[AU]       ne_scr[AU]      
   1.988723e-04    1.597680e+06    1.597678e+06    9.180704e-03    1.597680e+06    2.320546e+00
   2.001306e-04    1.582633e+06    1.582631e+06    9.180704e-03    1.582633e+06    2.117978e+00
   2.013968e-04    1.567727e+06    1.567725e+06    9.180704e-03    1.567727e+06    1.685633e+00
   2.026711e-04    1.552962e+06    1.552961e+06    9.180704e-03    1.552962e+06    1.338767e+00
   2.039535e-04    1.538337e+06    1.538335e+06    9.180704e-03    1.538337e+06    1.873107e+00
   2.052439e-04    1.523849e+06    1.523847e+06    9.180704e-03    1.523849e+06    2.169386e+00
   2.065425e-04    1.509497e+06    1.509495e+06    9.180704e-03    1.509497e+06    2.237071e+00
   2.078494e-04    1.495280e+06    1.495278e+06    9.180704e-03    1.495280e+06    2.079613e+00
   2.091645e-04    1.481197e+06    1.481195e+06    9.180704e-03    1.481197e+06    1.683810e+00
   2.104879e-04    1.467246e+06    1.467245e+06    9.180704e-03    1.467246e+06    1.382220e+00
   2.118197e-04    1.453428e+06    1.453426e+06    9.180704e-03    1.453428e+06    1.762058e+00
   2.131599e-04    1.439740e+06    1.439737e+06    9.180704e-03    1.439740e+06    2.076045e+00
   2.145086e-04    1.426180e+06    1.426178e+06    9.180704e-03    1.426180e+06    2.166625e+00
   2.158659e-04    1.412747e+06    1.412745e+06    9.180704e-03    1.412747e+06    2.017866e+00
   2.172317e-04    1.399441e+06    1.399440e+06    9.180704e-03    1.399441e+06    1.664666e+00
   2.186062e-04    1.386260e+06    1.386259e+06    9.180704e-03    1.386260e+06    1.346491e+00
   2.199893e-04    1.373204e+06    1.373203e+06    9.180704e-03    1.373204e+06    1.672670e+00
   2.213812e-04    1.360271e+06    1.360269e+06    9.180704e-03    1.360271e+06    1.980385e+00
   2.227820e-04    1.347460e+06    1.347458e+06    9.180704e-03    1.347460e+06    2.071770e+00
   2.241916e-04    1.334768e+06    1.334766e+06    9.180704e-03    1.334768e+06    1.962907e+00
   2.256101e-04    1.322196e+06    1.322195e+06    9.180704e-03    1.322196e+06    1.659208e+00
   2.270375e-04    1.309743e+06    1.309742e+06    9.180704e-03    1.309743e+06    1.200129e+00
   2.284741e-04    1.297407e+06    1.297406e+06    9.180704e-03    1.297407e+06    1.565695e+00
   2.299197e-04    1.285188e+06    1.285186e+06    9.180704e-03    1.285188e+06    1.877680e+00
   2.313744e-04    1.273083e+06    1.273081e+06    9.180704e-03    1.273083e+06    1.994370e+00
   2.328384e-04    1.261092e+06    1.261090e+06    9.180704e-03    1.261092e+06    1.921249e+00
   2.343116e-04    1.249214e+06    1.249212e+06    9.180704e-03    1.249214e+06    1.643097e+00
   2.357941e-04    1.237447e+06    1.237446e+06    9.180704e-03    1.237447e+06    1.316724e+00
   2.372860e-04    1.225792e+06    1.225791e+06    9.180704e-03    1.225792e+06    1.468063e+00
   2.387874e-04    1.214247e+06    1.214245e+06    9.180704e-03    1.214247e+06    1.792954e+00
   2.402982e-04    1.202810e+06    1.202808e+06    9.180704e-03    1.202810e+06    1.924829e+00
   2.418187e-04    1.191481e+06    1.191479e+06    9.180704e-03    1.191481e+06    1.857495e+00
   2.433487e-04    1.180258e+06    1.180257e+06    9.180704e-03    1.180258e+06    1.614680e+00
