 # material = aluminum                
 # eff mass density (g/cc) =    2.70000000000000     
 # Zbar =    3.02389243601227     
#  All densities are *4*pi*r^2
#            r(a_B)                    ne_pa                     ne_scr                    ne_ion                   ne_full                   ne_ext 
        0.45567343258E-001        0.11187465030E+002        0.22451399407E-001        0.11165013631E+002        0.11187683790E+002        0.21875941758E-003
        0.45971486231E-001        0.11269900642E+002        0.22605760655E-001        0.11247294882E+002        0.11270123300E+002        0.22265754162E-003
        0.46377413500E-001        0.11351576563E+002        0.22758445848E-001        0.11328818117E+002        0.11351803170E+002        0.22660754247E-003
        0.46785125064E-001        0.11432476002E+002        0.22909429170E-001        0.11409566573E+002        0.11432706612E+002        0.23060987878E-003
        0.47194620925E-001        0.11512582420E+002        0.23058685711E-001        0.11489523734E+002        0.11512817085E+002        0.23466501119E-003
        0.47605901080E-001        0.11591879533E+002        0.23206191488E-001        0.11568673342E+002        0.11592118307E+002        0.23877340239E-003
        0.48018965532E-001        0.11670351319E+002        0.23351923455E-001        0.11646999396E+002        0.11670594255E+002        0.24293551711E-003
        0.48433814279E-001        0.11747982022E+002        0.23495859530E-001        0.11724486162E+002        0.11748229173E+002        0.24715182210E-003
        0.48850447322E-001        0.11824756156E+002        0.23637978604E-001        0.11801118177E+002        0.11825007578E+002        0.25142278615E-003
        0.49268864661E-001        0.11900658514E+002        0.23778260561E-001        0.11876880254E+002        0.11900914263E+002        0.25574888006E-003
        0.49689066295E-001        0.11975674172E+002        0.23916686293E-001        0.11951757486E+002        0.11975934303E+002        0.26013057669E-003
        0.50111052225E-001        0.12049788491E+002        0.24053237717E-001        0.12025735253E+002        0.12050053059E+002        0.26456835092E-003
        0.50534822451E-001        0.12122987125E+002        0.24187897787E-001        0.12098799227E+002        0.12123256187E+002        0.26906267967E-003
        0.50960376972E-001        0.12195256023E+002        0.24320650512E-001        0.12170935372E+002        0.12195529637E+002        0.27361404189E-003
        0.51387715789E-001        0.12266581436E+002        0.24451480971E-001        0.12242129955E+002        0.12266859659E+002        0.27822291856E-003
        0.51816838902E-001        0.12336949921E+002        0.24580375321E-001        0.12312369545E+002        0.12337232810E+002        0.28288979271E-003
        0.52247746310E-001        0.12406348341E+002        0.24707320820E-001        0.12381641020E+002        0.12406635956E+002        0.28761514938E-003
        0.52680438015E-001        0.12474763876E+002        0.24832305830E-001        0.12449931570E+002        0.12475056276E+002        0.29239947566E-003
        0.53114914014E-001        0.12542184021E+002        0.24955319838E-001        0.12517228701E+002        0.12542481264E+002        0.29724326068E-003
        0.53551174310E-001        0.12608596593E+002        0.25076353463E-001        0.12583520239E+002        0.12608898740E+002        0.30214699560E-003
        0.53989218901E-001        0.12673989732E+002        0.25195398471E-001        0.12648794333E+002        0.12674296843E+002        0.30711117362E-003
        0.54429047788E-001        0.12738351907E+002        0.25312447783E-001        0.12713039459E+002        0.12738664043E+002        0.31213628998E-003
        0.54870660971E-001        0.12801671918E+002        0.25427495491E-001        0.12776244422E+002        0.12801989140E+002        0.31722284193E-003
        0.55314058449E-001        0.12863938898E+002        0.25540536862E-001        0.12838398361E+002        0.12864261269E+002        0.32237132881E-003
        0.55759240223E-001        0.12925142319E+002        0.25651568352E-001        0.12899490751E+002        0.12925469901E+002        0.32758225194E-003
        0.56206206292E-001        0.12985271992E+002        0.25760587615E-001        0.12959511404E+002        0.12985604848E+002        0.33285611472E-003
        0.56654956658E-001        0.13044318069E+002        0.25867593512E-001        0.13018450475E+002        0.13044656262E+002        0.33819342257E-003
        0.57105491319E-001        0.13102271050E+002        0.25972586118E-001        0.13076298463E+002        0.13102614644E+002        0.34359468296E-003
        0.57557810275E-001        0.13159121779E+002        0.26075566732E-001        0.13133046212E+002        0.13159470839E+002        0.34906040539E-003
        0.58011913528E-001        0.13214861452E+002        0.26176537882E-001        0.13188684914E+002        0.13215216043E+002        0.35459110141E-003
        0.58467801076E-001        0.13269481616E+002        0.26275503335E-001        0.13243206113E+002        0.13269841803E+002        0.36018728460E-003
        0.58925472920E-001        0.13322974170E+002        0.26372468102E-001        0.13296601702E+002        0.13323340019E+002        0.36584947059E-003
        0.59384929059E-001        0.13375331369E+002        0.26467438442E-001        0.13348863930E+002        0.13375702947E+002        0.37157817704E-003
        0.59846169494E-001        0.13426545824E+002        0.26560421872E-001        0.13399985402E+002        0.13426923198E+002        0.37737392367E-003
        0.60309194225E-001        0.13476610504E+002        0.26651427167E-001        0.13449959077E+002        0.13476993741E+002        0.38323723224E-003
        0.60774003251E-001        0.13525518738E+002        0.26740464370E-001        0.13498778273E+002        0.13525907906E+002        0.38916862653E-003
        0.61240596574E-001        0.13573264213E+002        0.26827544789E-001        0.13546436669E+002        0.13573659382E+002        0.39516863238E-003
        0.61708974191E-001        0.13619840980E+002        0.26912681008E-001        0.13592928299E+002        0.13620242218E+002        0.40123777769E-003
        0.62179136105E-001        0.13665243450E+002        0.26995886884E-001        0.13638247563E+002        0.13665650827E+002        0.40737659237E-003
        0.62651082314E-001        0.13709466396E+002        0.27077177551E-001        0.13682389218E+002        0.13709879982E+002        0.41358560841E-003
        0.63124812819E-001        0.13752504955E+002        0.27156569424E-001        0.13725348385E+002        0.13752924820E+002        0.41986535981E-003
        0.63600327620E-001        0.13794354626E+002        0.27234080199E-001        0.13767120546E+002        0.13794780843E+002        0.42621638265E-003
        0.64077626716E-001        0.13835011274E+002        0.27309728852E-001        0.13807701545E+002        0.13835443913E+002        0.43263921503E-003
        0.64556710108E-001        0.13874471124E+002        0.27383535642E-001        0.13847087588E+002        0.13874910258E+002        0.43913439712E-003
        0.65037577796E-001        0.13912730766E+002        0.27455522108E-001        0.13885275244E+002        0.13913176468E+002        0.44570247111E-003
        0.65520229779E-001        0.13949787153E+002        0.27525711073E-001        0.13922261442E+002        0.13950239497E+002        0.45234398127E-003
        0.66004666058E-001        0.13985637600E+002        0.27594126637E-001        0.13958043473E+002        0.13986096659E+002        0.45905947390E-003
        0.66490886633E-001        0.14020279783E+002        0.27660794178E-001        0.13992618989E+002        0.14020745633E+002        0.46584949734E-003
        0.66978891503E-001        0.14053711742E+002        0.27725740350E-001        0.14025986002E+002        0.14054184457E+002        0.47271460200E-003
        0.67468680670E-001        0.14085931875E+002        0.27788993080E-001        0.14058142882E+002        0.14086411530E+002        0.47965534033E-003
        0.67960254131E-001        0.14116938939E+002        0.27850581564E-001        0.14089088357E+002        0.14117425611E+002        0.48667226683E-003
        0.68453611889E-001        0.14146732050E+002        0.27910536263E-001        0.14118821514E+002        0.14147225816E+002        0.49376593806E-003
        0.68948753942E-001        0.14175310683E+002        0.27968888897E-001        0.14147341794E+002        0.14175811620E+002        0.50093691262E-003
        0.69445680291E-001        0.14202674664E+002        0.28025672446E-001        0.14174648992E+002        0.14203182850E+002        0.50818575117E-003
        0.69944390935E-001        0.14228824176E+002        0.28080921136E-001        0.14200743255E+002        0.14229339690E+002        0.51551301642E-003
        0.70444885876E-001        0.14253759755E+002        0.28134670441E-001        0.14225625084E+002        0.14254282674E+002        0.52291927314E-003
        0.70947165112E-001        0.14277482284E+002        0.28186957071E-001        0.14249295327E+002        0.14278012689E+002        0.53040508815E-003
        0.71451228643E-001        0.14299992998E+002        0.28237818967E-001        0.14271755179E+002        0.14300530969E+002        0.53797103031E-003
        0.71957076470E-001        0.14321293476E+002        0.28287295294E-001        0.14293006181E+002        0.14321839094E+002        0.54561767057E-003
        0.72464708593E-001        0.14341385644E+002        0.28335426432E-001        0.14313050217E+002        0.14341938989E+002        0.55334558191E-003
        0.72974125012E-001        0.14360271766E+002        0.28382253968E-001        0.14331889512E+002        0.14360832921E+002        0.56115533936E-003
        0.73485325726E-001        0.14377954448E+002        0.28427820686E-001        0.14349526628E+002        0.14378523496E+002        0.56904752004E-003
