 # material = aluminum                
 # eff mass density (g/cc) =    2.70000000000000     
 # Zbar =    3.31556844525341     
#            r(a_B)                    ne_pa                     ne_scr                    ne_ion                    nefull                    neext 
        0.46043145998E+000        0.34014300618E+001        0.11270924560E+000        0.32887208162E+001        0.34098656159E+001        0.84355541358E-002
        0.46071819917E+000        0.33959052604E+001        0.11264605180E+000        0.32832592086E+001        0.34043409374E+001        0.84356769486E-002
        0.46100502761E+000        0.33903901663E+001        0.11258290169E+000        0.32778072647E+001        0.33988259662E+001        0.84357998790E-002
        0.46129194531E+000        0.33848847609E+001        0.11251979523E+000        0.32723649656E+001        0.33933206838E+001        0.84359229270E-002
        0.46157895227E+000        0.33793890253E+001        0.11245673238E+000        0.32669322930E+001        0.33878250714E+001        0.84360460927E-002
        0.46186604849E+000        0.33739029412E+001        0.11239371310E+000        0.32615092281E+001        0.33823391106E+001        0.84361693762E-002
        0.46215323396E+000        0.33684264898E+001        0.11233073736E+000        0.32560957525E+001        0.33768627826E+001        0.84362927776E-002
        0.46244050869E+000        0.33629596528E+001        0.11226780511E+000        0.32506918477E+001        0.33713960691E+001        0.84364162969E-002
        0.46272787268E+000        0.33575024116E+001        0.11220491632E+000        0.32452974953E+001        0.33659389515E+001        0.84365399342E-002
        0.46301532592E+000        0.33520547478E+001        0.11214207094E+000        0.32399126768E+001        0.33604914115E+001        0.84366636896E-002
        0.46330286843E+000        0.33466166429E+001        0.11207926895E+000        0.32345373740E+001        0.33550534305E+001        0.84367875632E-002
        0.46359050019E+000        0.33411880787E+001        0.11201651029E+000        0.32291715685E+001        0.33496249903E+001        0.84369115550E-002
        0.46387822120E+000        0.33357690369E+001        0.11195379494E+000        0.32238152419E+001        0.33442060725E+001        0.84370356652E-002
        0.46416603148E+000        0.33303594990E+001        0.11189112285E+000        0.32184683762E+001        0.33387966589E+001        0.84371598938E-002
        0.46445393101E+000        0.33249594470E+001        0.11182849399E+000        0.32131309530E+001        0.33333967312E+001        0.84372842409E-002
        0.46474191980E+000        0.33195688626E+001        0.11176590831E+000        0.32078029542E+001        0.33280062713E+001        0.84374087066E-002
        0.46502999785E+000        0.33141877275E+001        0.11170336578E+000        0.32024843618E+001        0.33226252608E+001        0.84375332909E-002
        0.46531816515E+000        0.33088160238E+001        0.11164086636E+000        0.31971751575E+001        0.33172536818E+001        0.84376579940E-002
        0.46560642171E+000        0.33034537333E+001        0.11157841001E+000        0.31918753233E+001        0.33118915161E+001        0.84377828158E-002
        0.46589476753E+000        0.32981008380E+001        0.11151599670E+000        0.31865848413E+001        0.33065387458E+001        0.84379077566E-002
        0.46618320261E+000        0.32927573198E+001        0.11145362638E+000        0.31813036935E+001        0.33011953527E+001        0.84380328164E-002
        0.46647172694E+000        0.32874231608E+001        0.11139129902E+000        0.31760318618E+001        0.32958613188E+001        0.84381579952E-002
        0.46676034053E+000        0.32820983431E+001        0.11132901457E+000        0.31707693285E+001        0.32905366264E+001        0.84382832932E-002
        0.46704904338E+000        0.32767828487E+001        0.11126677301E+000        0.31655160757E+001        0.32852212574E+001        0.84384087103E-002
        0.46733783548E+000        0.32714766598E+001        0.11120457429E+000        0.31602720855E+001        0.32799151941E+001        0.84385342468E-002
        0.46762671685E+000        0.32661797586E+001        0.11114241837E+000        0.31550373402E+001        0.32746184185E+001        0.84386599026E-002
        0.46791568747E+000        0.32608921273E+001        0.11108030523E+000        0.31498118220E+001        0.32693309129E+001        0.84387856779E-002
        0.46820474734E+000        0.32556137481E+001        0.11101823481E+000        0.31445955132E+001        0.32640526596E+001        0.84389115728E-002
        0.46849389648E+000        0.32503446033E+001        0.11095620708E+000        0.31393883962E+001        0.32587836409E+001        0.84390375872E-002
        0.46878313487E+000        0.32450846753E+001        0.11089422201E+000        0.31341904533E+001        0.32535238390E+001        0.84391637214E-002
        0.46907246252E+000        0.32398339464E+001        0.11083227955E+000        0.31290016668E+001        0.32482732363E+001        0.84392899753E-002
        0.46936187943E+000        0.32345923990E+001        0.11077037967E+000        0.31238220193E+001        0.32430318153E+001        0.84394163491E-002
        0.46965138559E+000        0.32293600156E+001        0.11070852233E+000        0.31186514933E+001        0.32377995584E+001        0.84395428429E-002
        0.46994098101E+000        0.32241367786E+001        0.11064670750E+000        0.31134900711E+001        0.32325764481E+001        0.84396694566E-002
        0.47023066569E+000        0.32189226706E+001        0.11058493513E+000        0.31083377355E+001        0.32273624668E+001        0.84397961905E-002
        0.47052043962E+000        0.32137176741E+001        0.11052320519E+000        0.31031944689E+001        0.32221575972E+001        0.84399230445E-002
        0.47081030282E+000        0.32085217717E+001        0.11046151763E+000        0.30980602541E+001        0.32169618217E+001        0.84400500188E-002
        0.47110025527E+000        0.32033349460E+001        0.11039987243E+000        0.30929350736E+001        0.32117751231E+001        0.84401771135E-002
        0.47139029698E+000        0.31981571797E+001        0.11033826955E+000        0.30878189102E+001        0.32065974840E+001        0.84403043285E-002
        0.47168042794E+000        0.31929884555E+001        0.11027670895E+000        0.30827117465E+001        0.32014288871E+001        0.84404316641E-002
        0.47197064816E+000        0.31878287560E+001        0.11021519058E+000        0.30776135654E+001        0.31962693151E+001        0.84405591203E-002
        0.47226095764E+000        0.31826780642E+001        0.11015371442E+000        0.30725243497E+001        0.31911187509E+001        0.84406866971E-002
        0.47255135638E+000        0.31775363627E+001        0.11009228043E+000        0.30674440822E+001        0.31859771771E+001        0.84408143947E-002
        0.47284184438E+000        0.31724036344E+001        0.11003088856E+000        0.30623727459E+001        0.31808445766E+001        0.84409422131E-002
        0.47313242163E+000        0.31672798623E+001        0.10996953879E+000        0.30573103235E+001        0.31757209324E+001        0.84410701524E-002
        0.47342308814E+000        0.31621650291E+001        0.10990823107E+000        0.30522567980E+001        0.31706062273E+001        0.84411982127E-002
        0.47371384390E+000        0.31570591179E+001        0.10984696537E+000        0.30472121526E+001        0.31655004443E+001        0.84413263941E-002
        0.47400468893E+000        0.31519621117E+001        0.10978574165E+000        0.30421763701E+001        0.31604035664E+001        0.84414546966E-002
        0.47429562321E+000        0.31468739934E+001        0.10972455988E+000        0.30371494336E+001        0.31553155766E+001        0.84415831203E-002
        0.47458664675E+000        0.31417947462E+001        0.10966342001E+000        0.30321313262E+001        0.31502364579E+001        0.84417116654E-002
        0.47487775954E+000        0.31367243531E+001        0.10960232201E+000        0.30271220311E+001        0.31451661934E+001        0.84418403319E-002
        0.47516896160E+000        0.31316627972E+001        0.10954126585E+000        0.30221215314E+001        0.31401047664E+001        0.84419691198E-002
        0.47546025291E+000        0.31266100618E+001        0.10948025148E+000        0.30171298103E+001        0.31350521598E+001        0.84420980293E-002
        0.47575163348E+000        0.31215661300E+001        0.10941927887E+000        0.30121468511E+001        0.31300083570E+001        0.84422270604E-002
        0.47604310330E+000        0.31165309850E+001        0.10935834798E+000        0.30071726370E+001        0.31249733412E+001        0.84423562133E-002
        0.47633466238E+000        0.31115046101E+001        0.10929745879E+000        0.30022071513E+001        0.31199470956E+001        0.84424854880E-002
        0.47662631072E+000        0.31064869886E+001        0.10923661124E+000        0.29972503774E+001        0.31149296035E+001        0.84426148845E-002
        0.47691804832E+000        0.31014781039E+001        0.10917580530E+000        0.29923022986E+001        0.31099208483E+001        0.84427444030E-002
        0.47720987518E+000        0.30964779393E+001        0.10911504094E+000        0.29873628984E+001        0.31049208134E+001        0.84428740435E-002
