 # material = aluminum                
 # eff mass density (g/cc) =    2.70000000000000     
 # Zbar =    2.88446135661227     
#            r(a_B)                    ne_pa                     ne_scr                    ne_ion                    nefull                    neext 
        0.22996705906E-002        0.40392773621E+005        0.29347202281E+001        0.40389838900E+005        0.40392777151E+005        0.35305183793E-002
        0.23199766341E-002        0.39860370239E+005        0.29217420306E+001        0.39857448497E+005        0.39860373769E+005        0.35305188234E-002
        0.23403719350E-002        0.39337235354E+005        0.29088768622E+001        0.39334326477E+005        0.39337238884E+005        0.35305192691E-002
        0.23608564933E-002        0.38823168330E+005        0.28961232462E+001        0.38820272207E+005        0.38823171861E+005        0.35305197163E-002
        0.23814303088E-002        0.38317973722E+005        0.28834797320E+001        0.38315090242E+005        0.38317977252E+005        0.35305201649E-002
        0.24020933817E-002        0.37821461114E+005        0.28709448935E+001        0.37818590169E+005        0.37821464645E+005        0.35305206151E-002
        0.24228457120E-002        0.37333444975E+005        0.28585173296E+001        0.37330586458E+005        0.37333448506E+005        0.35305210668E-002
        0.24436872995E-002        0.36853744508E+005        0.28461956632E+001        0.36850898312E+005        0.36853748039E+005        0.35305215200E-002
        0.24646181444E-002        0.36382183514E+005        0.28339785402E+001        0.36379349535E+005        0.36382187044E+005        0.35305219746E-002
        0.24856382467E-002        0.35918590252E+005        0.28218646300E+001        0.35915768387E+005        0.35918593782E+005        0.35305224308E-002
        0.25067476062E-002        0.35462797312E+005        0.28098526245E+001        0.35459987460E+005        0.35462800843E+005        0.35305228884E-002
        0.25279462231E-002        0.35014641487E+005        0.27979412372E+001        0.35011843546E+005        0.35014645018E+005        0.35305233475E-002
        0.25492340974E-002        0.34573963647E+005        0.27861292036E+001        0.34571177518E+005        0.34573967178E+005        0.35305238081E-002
        0.25706112290E-002        0.34140608626E+005        0.27744152801E+001        0.34137834211E+005        0.34140612157E+005        0.35305242701E-002
        0.25920776179E-002        0.33714425104E+005        0.27627982438E+001        0.33711662305E+005        0.33714428634E+005        0.35305247336E-002
        0.26136332641E-002        0.33295265495E+005        0.27512768922E+001        0.33292514218E+005        0.33295269025E+005        0.35305251986E-002
        0.26352781677E-002        0.32882985845E+005        0.27398500425E+001        0.32880245994E+005        0.32882989375E+005        0.35305256650E-002
        0.26570123286E-002        0.32477445722E+005        0.27285165312E+001        0.32474717206E+005        0.32477449253E+005        0.35305261328E-002
        0.26788357468E-002        0.32078508122E+005        0.27172752142E+001        0.32075790847E+005        0.32078511653E+005        0.35305266021E-002
        0.27007484224E-002        0.31686039367E+005        0.27061249658E+001        0.31683333242E+005        0.31686042897E+005        0.35305270728E-002
        0.27227503553E-002        0.31299909012E+005        0.26950646784E+001        0.31297213947E+005        0.31299912542E+005        0.35305275449E-002
        0.27448415456E-002        0.30919989757E+005        0.26840932627E+001        0.30917305663E+005        0.30919993287E+005        0.35305280185E-002
        0.27670219932E-002        0.30546157355E+005        0.26732096466E+001        0.30543484146E+005        0.30546160886E+005        0.35305284935E-002
        0.27892916981E-002        0.30178290531E+005        0.26624127754E+001        0.30175628119E+005        0.30178294062E+005        0.35305289698E-002
        0.28116506603E-002        0.29816270896E+005        0.26517016111E+001        0.29813619194E+005        0.29816274427E+005        0.35305294476E-002
        0.28340988799E-002        0.29459982868E+005        0.26410751322E+001        0.29457341793E+005        0.29459986399E+005        0.35305299268E-002
        0.28566363568E-002        0.29109313596E+005        0.26305323335E+001        0.29106683064E+005        0.29109317127E+005        0.35305304074E-002
        0.28792630911E-002        0.28764152884E+005        0.26200722256E+001        0.28761532811E+005        0.28764156414E+005        0.35305308894E-002
        0.29019790827E-002        0.28424393117E+005        0.26096938346E+001        0.28421783424E+005        0.28424396648E+005        0.35305313728E-002
        0.29247843316E-002        0.28089929196E+005        0.25993962018E+001        0.28087329800E+005        0.28089932727E+005        0.35305318576E-002
        0.29476788379E-002        0.27760658462E+005        0.25891783836E+001        0.27758069284E+005        0.27760661993E+005        0.35305323437E-002
        0.29706626015E-002        0.27436480636E+005        0.25790394511E+001        0.27433901597E+005        0.27436484167E+005        0.35305328312E-002
        0.29937356224E-002        0.27117297753E+005        0.25689784895E+001        0.27114728774E+005        0.27117301283E+005        0.35305333201E-002
        0.30168979006E-002        0.26803014099E+005        0.25589945983E+001        0.26800455105E+005        0.26803017630E+005        0.35305338103E-002
        0.30401494362E-002        0.26493536154E+005        0.25490868908E+001        0.26490987067E+005        0.26493539684E+005        0.35305343019E-002
        0.30634902292E-002        0.26188772528E+005        0.25392544938E+001        0.26186233274E+005        0.26188776059E+005        0.35305347948E-002
        0.30869202794E-002        0.25888633911E+005        0.25294965474E+001        0.25886104415E+005        0.25888637442E+005        0.35305352891E-002
        0.31104395870E-002        0.25593033014E+005        0.25198122049E+001        0.25590513202E+005        0.25593036545E+005        0.35305357847E-002
        0.31340481520E-002        0.25301884517E+005        0.25102006322E+001        0.25299374316E+005        0.25301888047E+005        0.35305362817E-002
        0.31577459742E-002        0.25015105016E+005        0.25006610079E+001        0.25012604355E+005        0.25015108546E+005        0.35305367800E-002
        0.31815330538E-002        0.24732612975E+005        0.24911925228E+001        0.24730121783E+005        0.24732616506E+005        0.35305372796E-002
        0.32054093908E-002        0.24454328678E+005        0.24817943800E+001        0.24451846884E+005        0.24454332209E+005        0.35305377805E-002
        0.32293749850E-002        0.24180174179E+005        0.24724657943E+001        0.24177701713E+005        0.24180177709E+005        0.35305382828E-002
        0.32534298366E-002        0.23910073257E+005        0.24632059922E+001        0.23907610051E+005        0.23910076788E+005        0.35305387863E-002
        0.32775739456E-002        0.23643951374E+005        0.24540142116E+001        0.23641497360E+005        0.23643954905E+005        0.35305392912E-002
        0.33018073119E-002        0.23381735629E+005        0.24448897016E+001        0.23379290739E+005        0.23381739160E+005        0.35305397973E-002
        0.33261299355E-002        0.23123354718E+005        0.24358317226E+001        0.23120918886E+005        0.23123358248E+005        0.35305403048E-002
        0.33505418164E-002        0.22868738892E+005        0.24268395453E+001        0.22866312052E+005        0.22868742423E+005        0.35305408135E-002
        0.33750429547E-002        0.22617819919E+005        0.24179124515E+001        0.22615402006E+005        0.22617823449E+005        0.35305413236E-002
        0.33996333503E-002        0.22370531044E+005        0.24090497332E+001        0.22368121995E+005        0.22370534575E+005        0.35305418349E-002
        0.34243130032E-002        0.22126806954E+005        0.24002506926E+001        0.22124406704E+005        0.22126810485E+005        0.35305423474E-002
        0.34490819135E-002        0.21886583740E+005        0.23915146422E+001        0.21884192226E+005        0.21886587271E+005        0.35305428613E-002
        0.34739400811E-002        0.21649798862E+005        0.23828409040E+001        0.21647416022E+005        0.21649802393E+005        0.35305433764E-002
        0.34988875061E-002        0.21416391116E+005        0.23742288101E+001        0.21414016888E+005        0.21416394647E+005        0.35305438927E-002
        0.35239241884E-002        0.21186300600E+005        0.23656777017E+001        0.21183934923E+005        0.21186304131E+005        0.35305444104E-002
        0.35490501280E-002        0.20959468682E+005        0.23571869298E+001        0.20957111495E+005        0.20959472213E+005        0.35305449292E-002
        0.35742653249E-002        0.20735837969E+005        0.23487558543E+001        0.20733489213E+005        0.20735841499E+005        0.35305454493E-002
        0.35995697792E-002        0.20515352275E+005        0.23403838441E+001        0.20513011891E+005        0.20515355806E+005        0.35305459707E-002
        0.36249634908E-002        0.20297956595E+005        0.23320702772E+001        0.20295624524E+005        0.20297960125E+005        0.35305464932E-002
        0.36504464598E-002        0.20083597071E+005        0.23238145401E+001        0.20081273257E+005        0.20083600602E+005        0.35305470170E-002
        0.36760186861E-002        0.19872220971E+005        0.23156160280E+001        0.19869905355E+005        0.19872224502E+005        0.35305475421E-002
