 # material = aluminum                
 # eff mass density (g/cc) =    2.70000000000000     
 # Zbar =    2.88757004311296     
#            r(a_B)                    ne_pa                     ne_scr                    ne_ion                    nefull                    neext 
        0.89989244480E-001        0.11530531960E+003        0.43872573325E+000        0.11486659387E+003        0.11530679697E+003        0.14773670403E-002
        0.90116034524E-001        0.11500845841E+003        0.43834716361E+000        0.11457011125E+003        0.11500993579E+003        0.14773762371E-002
        0.90242913825E-001        0.11471250826E+003        0.43796910635E+000        0.11427453916E+003        0.11471398565E+003        0.14773854533E-002
        0.90369882383E-001        0.11441746583E+003        0.43759156044E+000        0.11397987427E+003        0.11441894323E+003        0.14773946888E-002
        0.90496940198E-001        0.11412332781E+003        0.43721452483E+000        0.11368611328E+003        0.11412480521E+003        0.14774039436E-002
        0.90624087271E-001        0.11383009090E+003        0.43683799848E+000        0.11339325290E+003        0.11383156831E+003        0.14774132179E-002
        0.90751323601E-001        0.11353775182E+003        0.43646198035E+000        0.11310128984E+003        0.11353922924E+003        0.14774225115E-002
        0.90878649188E-001        0.11324630730E+003        0.43608646939E+000        0.11281022084E+003        0.11324778474E+003        0.14774318246E-002
        0.91006064033E-001        0.11295575410E+003        0.43571146459E+000        0.11252004264E+003        0.11295723155E+003        0.14774411572E-002
        0.91133568135E-001        0.11266608898E+003        0.43533696491E+000        0.11223075201E+003        0.11266756643E+003        0.14774505093E-002
        0.91261161495E-001        0.11237730870E+003        0.43496296932E+000        0.11194234573E+003        0.11237878616E+003        0.14774598809E-002
        0.91388844111E-001        0.11208941006E+003        0.43458947680E+000        0.11165482058E+003        0.11209088753E+003        0.14774692720E-002
        0.91516615986E-001        0.11180238985E+003        0.43421648633E+000        0.11136817337E+003        0.11180386733E+003        0.14774786827E-002
        0.91644477117E-001        0.11151624491E+003        0.43384399688E+000        0.11108240091E+003        0.11151772239E+003        0.14774881131E-002
        0.91772427506E-001        0.11123097204E+003        0.43347200745E+000        0.11079750003E+003        0.11123244954E+003        0.14774975631E-002
        0.91900467152E-001        0.11094656810E+003        0.43310051701E+000        0.11051346759E+003        0.11094804561E+003        0.14775070327E-002
        0.92028596055E-001        0.11066302995E+003        0.43272952456E+000        0.11023030042E+003        0.11066450746E+003        0.14775165221E-002
        0.92156814216E-001        0.11038035444E+003        0.43235902910E+000        0.10994799542E+003        0.11038183197E+003        0.14775260312E-002
        0.92285121634E-001        0.11009853848E+003        0.43198902961E+000        0.10966654945E+003        0.11010001601E+003        0.14775355600E-002
        0.92413518310E-001        0.10981757894E+003        0.43161952509E+000        0.10938595942E+003        0.10981905649E+003        0.14775451086E-002
        0.92542004242E-001        0.10953747275E+003        0.43125051455E+000        0.10910622223E+003        0.10953895030E+003        0.14775546770E-002
        0.92670579433E-001        0.10925821682E+003        0.43088199699E+000        0.10882733482E+003        0.10925969438E+003        0.14775642653E-002
        0.92799243880E-001        0.10897980808E+003        0.43051397141E+000        0.10854929411E+003        0.10898128566E+003        0.14775738734E-002
        0.92927997585E-001        0.10870224350E+003        0.43014643683E+000        0.10827209706E+003        0.10870372108E+003        0.14775835014E-002
        0.93056840547E-001        0.10842552002E+003        0.42977939225E+000        0.10799574063E+003        0.10842699761E+003        0.14775931493E-002
        0.93185772766E-001        0.10814963462E+003        0.42941283670E+000        0.10772022179E+003        0.10815111223E+003        0.14776028172E-002
        0.93314794243E-001        0.10787458430E+003        0.42904676918E+000        0.10744553753E+003        0.10787606191E+003        0.14776125051E-002
        0.93443904977E-001        0.10760036604E+003        0.42868118871E+000        0.10717168485E+003        0.10760184366E+003        0.14776222129E-002
        0.93573104969E-001        0.10732697686E+003        0.42831609433E+000        0.10689866077E+003        0.10732845450E+003        0.14776319408E-002
        0.93702394217E-001        0.10705441379E+003        0.42795148505E+000        0.10662646231E+003        0.10705589144E+003        0.14776416888E-002
        0.93831772724E-001        0.10678267387E+003        0.42758735990E+000        0.10635508651E+003        0.10678415152E+003        0.14776514568E-002
        0.93961240487E-001        0.10651175413E+003        0.42722371792E+000        0.10608453041E+003        0.10651323179E+003        0.14776612450E-002
        0.94090797508E-001        0.10624165165E+003        0.42686055813E+000        0.10581479109E+003        0.10624312932E+003        0.14776710533E-002
        0.94220443786E-001        0.10597236350E+003        0.42649787957E+000        0.10554586562E+003        0.10597384118E+003        0.14776808818E-002
        0.94350179321E-001        0.10570388677E+003        0.42613568128E+000        0.10527775109E+003        0.10570536446E+003        0.14776907305E-002
        0.94480004114E-001        0.10543621856E+003        0.42577396231E+000        0.10501044459E+003        0.10543769626E+003        0.14777005995E-002
        0.94609918164E-001        0.10516935597E+003        0.42541272169E+000        0.10474394324E+003        0.10517083368E+003        0.14777104887E-002
        0.94739921472E-001        0.10490329613E+003        0.42505195847E+000        0.10447824417E+003        0.10490477385E+003        0.14777203981E-002
        0.94870014037E-001        0.10463803617E+003        0.42469167170E+000        0.10421334450E+003        0.10463951390E+003        0.14777303279E-002
        0.95000195859E-001        0.10437357325E+003        0.42433186043E+000        0.10394924139E+003        0.10437505099E+003        0.14777402781E-002
        0.95130466938E-001        0.10410990453E+003        0.42397252372E+000        0.10368593200E+003        0.10411138228E+003        0.14777502486E-002
        0.95260827275E-001        0.10384702716E+003        0.42361366062E+000        0.10342341350E+003        0.10384850492E+003        0.14777602396E-002
        0.95391276869E-001        0.10358493835E+003        0.42325527019E+000        0.10316168308E+003        0.10358641612E+003        0.14777702509E-002
        0.95521815721E-001        0.10332363527E+003        0.42289735149E+000        0.10290073792E+003        0.10332511305E+003        0.14777802828E-002
        0.95652443829E-001        0.10306311515E+003        0.42253990360E+000        0.10264057525E+003        0.10306459294E+003        0.14777903351E-002
        0.95783161196E-001        0.10280337519E+003        0.42218292556E+000        0.10238119226E+003        0.10280485299E+003        0.14778004079E-002
        0.95913967819E-001        0.10254441263E+003        0.42182641646E+000        0.10212258621E+003        0.10254589044E+003        0.14778105013E-002
        0.96044863700E-001        0.10228622470E+003        0.42147037536E+000        0.10186475433E+003        0.10228770252E+003        0.14778206153E-002
        0.96175848838E-001        0.10202880867E+003        0.42111480134E+000        0.10160769387E+003        0.10203028650E+003        0.14778307498E-002
        0.96306923233E-001        0.10177216179E+003        0.42075969348E+000        0.10135140209E+003        0.10177363963E+003        0.14778409050E-002
        0.96438086886E-001        0.10151628134E+003        0.42040505085E+000        0.10109587629E+003        0.10151775919E+003        0.14778510809E-002
        0.96569339796E-001        0.10126116460E+003        0.42005087254E+000        0.10084111373E+003        0.10126264247E+003        0.14778612775E-002
        0.96700681964E-001        0.10100680889E+003        0.41969715763E+000        0.10058711173E+003        0.10100828676E+003        0.14778714947E-002
        0.96832113389E-001        0.10075321149E+003        0.41934390521E+000        0.10033386759E+003        0.10075468938E+003        0.14778817328E-002
        0.96963634071E-001        0.10050036975E+003        0.41899111437E+000        0.10008137863E+003        0.10050184764E+003        0.14778919916E-002
        0.97095244010E-001        0.10024828097E+003        0.41863878419E+000        0.99829642191E+002        0.10024975888E+003        0.14779022712E-002
        0.97226943207E-001        0.99996942523E+002        0.41828691378E+000        0.99578655610E+002        0.99998420436E+002        0.14779125716E-002
        0.97358731661E-001        0.99746351745E+002        0.41793550222E+000        0.99328416243E+002        0.99747829668E+002        0.14779228929E-002
        0.97490609373E-001        0.99496506005E+002        0.41758454862E+000        0.99078921456E+002        0.99497983938E+002        0.14779332351E-002
