 # material = aluminum                
 # eff mass density (g/cc) =    2.70000000000000     
 # Zbar =    3.00045714612893     
#  All densities are *4*pi*r^2
#            r(a_B)                    ne_pa                     ne_scr                    ne_ion                   ne_full                   ne_ext 
        0.45567343258E-001        0.11198757076E+002        0.35046357818E-001        0.11163710718E+002        0.11198854674E+002        0.97597970892E-004
        0.45971486231E-001        0.11281253189E+002        0.35264987839E-001        0.11245988201E+002        0.11281352527E+002        0.99337554240E-004
        0.46377413500E-001        0.11362988142E+002        0.35480203186E-001        0.11327507939E+002        0.11363089242E+002        0.10110030475E-003
        0.46785125064E-001        0.11443945120E+002        0.35691948949E-001        0.11408253171E+002        0.11444048007E+002        0.10288642775E-003
        0.47194620925E-001        0.11524107559E+002        0.35900171543E-001        0.11488207388E+002        0.11524212256E+002        0.10469612950E-003
        0.47605901080E-001        0.11603459152E+002        0.36104818744E-001        0.11567354333E+002        0.11603565681E+002        0.10652961716E-003
        0.48018965532E-001        0.11681983851E+002        0.36305839713E-001        0.11645678011E+002        0.11682092238E+002        0.10838709884E-003
        0.48433814279E-001        0.11759665876E+002        0.36503185029E-001        0.11723162691E+002        0.11759776145E+002        0.11026878355E-003
        0.48850447322E-001        0.11836489721E+002        0.36696806715E-001        0.11799792915E+002        0.11836601896E+002        0.11217488125E-003
        0.49268864661E-001        0.11912440156E+002        0.36886658269E-001        0.11875553498E+002        0.11912554262E+002        0.11410560279E-003
        0.49689066295E-001        0.11987502233E+002        0.37072694687E-001        0.11950429539E+002        0.11987618294E+002        0.11606115999E-003
        0.50111052225E-001        0.12061661293E+002        0.37254872496E-001        0.12024406421E+002        0.12061779335E+002        0.11804176557E-003
        0.50534822451E-001        0.12134902968E+002        0.37433149776E-001        0.12097469818E+002        0.12135023015E+002        0.12004763317E-003
        0.50960376972E-001        0.12207213186E+002        0.37607486186E-001        0.12169605700E+002        0.12207335265E+002        0.12207897737E-003
        0.51387715789E-001        0.12278578179E+002        0.37777842991E-001        0.12240800336E+002        0.12278702315E+002        0.12413601367E-003
        0.51816838902E-001        0.12348984483E+002        0.37944183086E-001        0.12311040300E+002        0.12349110702E+002        0.12621895851E-003
        0.52247746310E-001        0.12418418943E+002        0.38106471020E-001        0.12380312472E+002        0.12418547271E+002        0.12832802926E-003
        0.52680438015E-001        0.12486868719E+002        0.38264673019E-001        0.12448604046E+002        0.12486999182E+002        0.13046344419E-003
        0.53114914014E-001        0.12554321288E+002        0.38418757009E-001        0.12515902531E+002        0.12554453913E+002        0.13262542252E-003
        0.53551174310E-001        0.12620764449E+002        0.38568692637E-001        0.12582195757E+002        0.12620899263E+002        0.13481418442E-003
        0.53989218901E-001        0.12686186326E+002        0.38714451295E-001        0.12647471875E+002        0.12686323356E+002        0.13702995096E-003
        0.54429047788E-001        0.12750575371E+002        0.38856006138E-001        0.12711719364E+002        0.12750714643E+002        0.13927294414E-003
        0.54870660971E-001        0.12813920366E+002        0.38993332104E-001        0.12774927034E+002        0.12814061910E+002        0.14154338692E-003
        0.55314058449E-001        0.12876210431E+002        0.39126405938E-001        0.12837084025E+002        0.12876354273E+002        0.14384150317E-003
        0.55759240223E-001        0.12937435022E+002        0.39255206204E-001        0.12898179816E+002        0.12937581190E+002        0.14616751770E-003
        0.56206206292E-001        0.12997583935E+002        0.39379713306E-001        0.12958204221E+002        0.12997732456E+002        0.14852165624E-003
        0.56654956658E-001        0.13056647309E+002        0.39499909508E-001        0.13017147399E+002        0.13056798213E+002        0.15090414549E-003
        0.57105491319E-001        0.13114615629E+002        0.39615778947E-001        0.13074999850E+002        0.13114768944E+002        0.15331521304E-003
        0.57557810275E-001        0.13171479729E+002        0.39727307647E-001        0.13131752422E+002        0.13171635484E+002        0.15575508745E-003
        0.58011913528E-001        0.13227230792E+002        0.39834483541E-001        0.13187396308E+002        0.13227389016E+002        0.15822399819E-003
        0.58467801076E-001        0.13281860351E+002        0.39937296477E-001        0.13241923055E+002        0.13282021074E+002        0.16072217569E-003
        0.58925472920E-001        0.13335360297E+002        0.40035738240E-001        0.13295324559E+002        0.13335523547E+002        0.16324985130E-003
        0.59384929059E-001        0.13387722874E+002        0.40129802556E-001        0.13347593072E+002        0.13387888682E+002        0.16580725731E-003
        0.59846169494E-001        0.13438940684E+002        0.40219485113E-001        0.13398721198E+002        0.13439109078E+002        0.16839462695E-003
        0.60309194225E-001        0.13489006685E+002        0.40304783565E-001        0.13448701902E+002        0.13489177698E+002        0.17101219441E-003
        0.60774003251E-001        0.13537914199E+002        0.40385697545E-001        0.13497528502E+002        0.13538087860E+002        0.17366019478E-003
        0.61240596574E-001        0.13585656907E+002        0.40462228679E-001        0.13545194678E+002        0.13585833245E+002        0.17633886411E-003
        0.61708974191E-001        0.13632228849E+002        0.40534380587E-001        0.13591694468E+002        0.13632407897E+002        0.17904843941E-003
        0.62179136105E-001        0.13677624432E+002        0.40602158897E-001        0.13637022273E+002        0.13677806221E+002        0.18178915860E-003
        0.62651082314E-001        0.13721838422E+002        0.40665571253E-001        0.13681172851E+002        0.13722022984E+002        0.18456126055E-003
        0.63124812819E-001        0.13764865953E+002        0.40724627316E-001        0.13724141325E+002        0.13765053318E+002        0.18736498509E-003
        0.63600327620E-001        0.13806702518E+002        0.40779338776E-001        0.13765923179E+002        0.13806892718E+002        0.19020057298E-003
        0.64077626716E-001        0.13847343977E+002        0.40829719353E-001        0.13806514258E+002        0.13847537046E+002        0.19306826592E-003
        0.64556710108E-001        0.13886786554E+002        0.40875784804E-001        0.13845910770E+002        0.13886982523E+002        0.19596830657E-003
        0.65037577796E-001        0.13925026837E+002        0.40917552925E-001        0.13884109284E+002        0.13925225737E+002        0.19890093852E-003
        0.65520229779E-001        0.13962061774E+002        0.40955043554E-001        0.13921106731E+002        0.13962263641E+002        0.20186640631E-003
        0.66004666058E-001        0.13997888682E+002        0.40988278571E-001        0.13956900403E+002        0.13998093547E+002        0.20486495545E-003
        0.66490886633E-001        0.14032505236E+002        0.41017281905E-001        0.13991487954E+002        0.14032713133E+002        0.20789683236E-003
        0.66978891503E-001        0.14065909475E+002        0.41042079525E-001        0.14024867395E+002        0.14066120437E+002        0.21096228444E-003
        0.67468680670E-001        0.14098099798E+002        0.41062699450E-001        0.14057037099E+002        0.14098313860E+002        0.21406156002E-003
        0.67960254131E-001        0.14129074965E+002        0.41079171739E-001        0.14087995794E+002        0.14129292160E+002        0.21719490838E-003
        0.68453611889E-001        0.14158834095E+002        0.41091528494E-001        0.14117742566E+002        0.14159054458E+002        0.22036257978E-003
        0.68948753942E-001        0.14187376663E+002        0.41099803854E-001        0.14146276859E+002        0.14187600228E+002        0.22356482540E-003
        0.69445680291E-001        0.14214702501E+002        0.41104033995E-001        0.14173598467E+002        0.14214929303E+002        0.22680189738E-003
        0.69944390935E-001        0.14240811796E+002        0.41104257122E-001        0.14199707539E+002        0.14241041870E+002        0.23007404882E-003
        0.70444885876E-001        0.14265705089E+002        0.41100513465E-001        0.14224604575E+002        0.14265938470E+002        0.23338153377E-003
        0.70947165112E-001        0.14289383269E+002        0.41092845273E-001        0.14248290423E+002        0.14289619993E+002        0.23672460723E-003
        0.71451228643E-001        0.14311847577E+002        0.41081296808E-001        0.14270766280E+002        0.14312087680E+002        0.24010352518E-003
        0.71957076470E-001        0.14333099599E+002        0.41065914337E-001        0.14292033685E+002        0.14333343118E+002        0.24351854452E-003
        0.72464708593E-001        0.14353141270E+002        0.41046746121E-001        0.14312094523E+002        0.14353388239E+002        0.24696992313E-003
        0.72974125012E-001        0.14371974862E+002        0.41023842410E-001        0.14330951019E+002        0.14372225320E+002        0.25045791984E-003
        0.73485325726E-001        0.14389602991E+002        0.40997255431E-001        0.14348605735E+002        0.14389856974E+002        0.25398279446E-003
