 # material = aluminum                
 # eff mass density (g/cc) =    2.70000000000000     
 # Zbar =    3.00051477906058     
#  All densities are *4*pi*r^2
#            r(a_B)                    ne_pa                     ne_scr                    ne_ion                   ne_full                   ne_ext 
        0.11398056612E-001        0.16893452363E+001        0.51045889191E-002        0.16842406474E+001        0.16893528622E+001        0.76259284640E-005
        0.11499147528E-001        0.17149420353E+001        0.51815942730E-002        0.17097604411E+001        0.17149497971E+001        0.77618016428E-005
        0.11600684762E-001        0.17407715171E+001        0.52592880235E-002        0.17355122291E+001        0.17407794166E+001        0.78994825073E-005
        0.11702668314E-001        0.17668337501E+001        0.53376699988E-002        0.17614960801E+001        0.17668417891E+001        0.80389870220E-005
        0.11805098183E-001        0.17931287791E+001        0.54167399490E-002        0.17877120392E+001        0.17931369595E+001        0.81803312217E-005
        0.11907974369E-001        0.18196566253E+001        0.54964975465E-002        0.18141601277E+001        0.18196649488E+001        0.83235312115E-005
        0.12011296873E-001        0.18464172857E+001        0.55769423849E-002        0.18408403433E+001        0.18464257543E+001        0.84686031667E-005
        0.12115065695E-001        0.18734107336E+001        0.56580739796E-002        0.18677526596E+001        0.18734193491E+001        0.86155633328E-005
        0.12219280833E-001        0.19006369181E+001        0.57398917667E-002        0.18948970264E+001        0.19006456826E+001        0.87644280257E-005
        0.12323942290E-001        0.19280957645E+001        0.58223951035E-002        0.19222733694E+001        0.19281046798E+001        0.89152136314E-005
        0.12429050064E-001        0.19557871738E+001        0.59055832680E-002        0.19498815906E+001        0.19557962418E+001        0.90679366063E-005
        0.12534604155E-001        0.19837110229E+001        0.59894554585E-002        0.19777215674E+001        0.19837202455E+001        0.92226134770E-005
        0.12640604564E-001        0.20118671642E+001        0.60740107938E-002        0.20057931534E+001        0.20118765435E+001        0.93792608402E-005
        0.12747051291E-001        0.20402554262E+001        0.61592483126E-002        0.20340961779E+001        0.20402649641E+001        0.95378953633E-005
        0.12853944335E-001        0.20688756128E+001        0.62451669736E-002        0.20626304458E+001        0.20688853113E+001        0.96985337834E-005
        0.12961283697E-001        0.20977275037E+001        0.63317656554E-002        0.20913957380E+001        0.20977373649E+001        0.98611929083E-005
        0.13069069376E-001        0.21268108540E+001        0.64190431559E-002        0.21203918108E+001        0.21268208799E+001        0.10025889616E-004
        0.13177301372E-001        0.21561253945E+001        0.65069981929E-002        0.21496183963E+001        0.21561355871E+001        0.10192640854E-004
        0.13285979686E-001        0.21856708314E+001        0.65956294033E-002        0.21790752020E+001        0.21856811929E+001        0.10361463642E-004
        0.13395104318E-001        0.22154468466E+001        0.66849353430E-002        0.22087619112E+001        0.22154573789E+001        0.10532375068E-004
        0.13504675267E-001        0.22454530971E+001        0.67749144876E-002        0.22386781826E+001        0.22454638025E+001        0.10705392291E-004
        0.13614692534E-001        0.22756892157E+001        0.68655652311E-002        0.22688236505E+001        0.22757000963E+001        0.10880532540E-004
        0.13725156118E-001        0.23061548104E+001        0.69568858869E-002        0.22991979246E+001        0.23061658683E+001        0.11057813116E-004
        0.13836066019E-001        0.23368494648E+001        0.70488746871E-002        0.23298005901E+001        0.23368607020E+001        0.11237251387E-004
        0.13947422239E-001        0.23677727375E+001        0.71415297826E-002        0.23606312077E+001        0.23677841564E+001        0.11418864794E-004
        0.14059224775E-001        0.23989241630E+001        0.72348492430E-002        0.23916893137E+001        0.23989357656E+001        0.11602670847E-004
        0.14171473629E-001        0.24303032507E+001        0.73288310568E-002        0.24229744197E+001        0.24303150394E+001        0.11788687127E-004
        0.14284168801E-001        0.24619094858E+001        0.74234731312E-002        0.24544860127E+001        0.24619214627E+001        0.11976931286E-004
        0.14397310290E-001        0.24937423285E+001        0.75187732918E-002        0.24862235552E+001        0.24937544959E+001        0.12167421044E-004
        0.14510898097E-001        0.25258012147E+001        0.76147292832E-002        0.25181864854E+001        0.25258135749E+001        0.12360174193E-004
        0.14624932221E-001        0.25580855554E+001        0.77113387685E-002        0.25503742166E+001        0.25580981106E+001        0.12555208595E-004
        0.14739412663E-001        0.25905947372E+001        0.78085993296E-002        0.25827861379E+001        0.25906074897E+001        0.12752542181E-004
        0.14854339422E-001        0.26233281221E+001        0.79065084671E-002        0.26154216136E+001        0.26233410743E+001        0.12952192956E-004
        0.14969712499E-001        0.26562850474E+001        0.80050636005E-002        0.26482799838E+001        0.26562982016E+001        0.13154178991E-004
        0.15085531893E-001        0.26894648260E+001        0.81042620680E-002        0.26813605639E+001        0.26894781845E+001        0.13358518429E-004
        0.15201797605E-001        0.27228667462E+001        0.82041011268E-002        0.27146626451E+001        0.27228803114E+001        0.13565229484E-004
        0.15318509634E-001        0.27564900719E+001        0.83045779530E-002        0.27481854939E+001        0.27565038462E+001        0.13774330440E-004
        0.15435667981E-001        0.27903340424E+001        0.84056896419E-002        0.27819283527E+001        0.27903480282E+001        0.13985839650E-004
        0.15553272645E-001        0.28243978727E+001        0.85074332079E-002        0.28158904394E+001        0.28244120724E+001        0.14199775540E-004
        0.15671323627E-001        0.28586807533E+001        0.86098055846E-002        0.28500709477E+001        0.28586951694E+001        0.14416156603E-004
        0.15789820927E-001        0.28931818505E+001        0.87128036253E-002        0.28844690469E+001        0.28931964855E+001        0.14635001404E-004
        0.15908764543E-001        0.29279003062E+001        0.88164241026E-002        0.29190838821E+001        0.29279151625E+001        0.14856328580E-004
        0.16028154478E-001        0.29628352381E+001        0.89206637089E-002        0.29539145744E+001        0.29628503182E+001        0.15080156836E-004
        0.16147990730E-001        0.29979857396E+001        0.90255190564E-002        0.29889602206E+001        0.29980010461E+001        0.15306504947E-004
        0.16268273299E-001        0.30333508802E+001        0.91309866775E-002        0.30242198935E+001        0.30333664156E+001        0.15535391760E-004
        0.16389002186E-001        0.30689297050E+001        0.92370630246E-002        0.30596926419E+001        0.30689454718E+001        0.15766836191E-004
        0.16510177390E-001        0.31047212352E+001        0.93437444707E-002        0.30953774908E+001        0.31047372361E+001        0.16000857229E-004
        0.16631798912E-001        0.31407244683E+001        0.94510273093E-002        0.31312734410E+001        0.31407407058E+001        0.16237473929E-004
        0.16753866752E-001        0.31769383775E+001        0.95589077547E-002        0.31673794697E+001        0.31769548542E+001        0.16476705419E-004
        0.16876380909E-001        0.32133619124E+001        0.96673819424E-002        0.32036945305E+001        0.32133786310E+001        0.16718570898E-004
        0.16999341383E-001        0.32499939989E+001        0.97764459292E-002        0.32402175529E+001        0.32500109619E+001        0.16963089635E-004
        0.17122748175E-001        0.32868335390E+001        0.98860956933E-002        0.32769474433E+001        0.32868507493E+001        0.17210280966E-004
        0.17246601284E-001        0.33238794115E+001        0.99963271348E-002        0.33138830843E+001        0.33238968716E+001        0.17460164303E-004
        0.17370900711E-001        0.33611304713E+001        0.10107136076E-001        0.33510233352E+001        0.33611481840E+001        0.17712759123E-004
        0.17495646456E-001        0.33985855501E+001        0.10218518261E-001        0.33883670319E+001        0.33986035182E+001        0.17968084978E-004
        0.17620838518E-001        0.34362434564E+001        0.10330469358E-001        0.34259129870E+001        0.34362616825E+001        0.18226161486E-004
        0.17746476898E-001        0.34741029751E+001        0.10442984957E-001        0.34636599901E+001        0.34741214621E+001        0.18487008339E-004
        0.17872561595E-001        0.35121628683E+001        0.10556060571E-001        0.35016068077E+001        0.35121816189E+001        0.18750645298E-004
        0.17999092609E-001        0.35504218750E+001        0.10669691638E-001        0.35397521833E+001        0.35504408920E+001        0.19017092193E-004
        0.18126069941E-001        0.35888787111E+001        0.10783873518E-001        0.35780948376E+001        0.35888979975E+001        0.19286368926E-004
        0.18253493591E-001        0.36275320699E+001        0.10898601497E-001        0.36166334684E+001        0.36275516284E+001        0.19558495470E-004
        0.18381363558E-001        0.36663806219E+001        0.11013870786E-001        0.36553667511E+001        0.36664004554E+001        0.19833491866E-004
